"","V1","V2","V3","V4","V5","V6"
"1",0.0981913919413919,0.472910178636556,0.0436576397097285,0.0141889926359816,0.18406506567933,0.123621134001658
"2",0.303839525583915,0.24550379546732,0.0470831672229763,0.510370408448986,0.550155081538528,0.997657554300466
"3",0.401075615514448,0.194950816068723,0.0479918521144847,0.947648148492663,0.79564656757434,1
"4",0.248657215175353,0.0512081221643025,0.0495793289782955,0.034178188208515,0.0685745075165546,0.0477958157987434
"5",0.0847743342625542,0.051326939388354,0.00981290174004213,0.201951979632188,0.0621791779722548,0.00361792140709403
"6",0.0548095262508091,0.0507310038957096,0.00149404644846351,0.0439159871047297,0.0745080731605621,0
